Name	symbol	info1	info2	info3	location	category	cluster	degree
ENSG00000167766	ZNF83			ENSG00000167766	GENE	115	1	2122
ENSG00000263155	MYZAP			ENSG00000263155	GENE	115	2	69
ENSG00000115233	PSMD14			ENSG00000115233	GENE	115	1	2736
ENSG00000204231	RXRB			ENSG00000204231	GENE	115	0	1709
ENSG00000132823	OSER1			ENSG00000132823	GENE	115	1	2686
ENSG00000156795	NTAQ1			ENSG00000156795	GENE	115	0	1196
ENSG00000133065	SLC41A1			ENSG00000133065	GENE	115	2	2173
ENSG00000138078	PREPL			ENSG00000138078	GENE	115	1	2504
ENSG00000185909	KLHDC8B			ENSG00000185909	GENE	115	2	895
ENSG00000117143	UAP1			ENSG00000117143	GENE	115	1	2317
ENSG00000196419	XRCC6			ENSG00000196419	GENE	115	0	3467
ENSG00000204310	AGPAT1			ENSG00000204310	GENE	115	0	1446
ENSG00000181016	LSMEM1			ENSG00000181016	GENE	115	0	3252
ENSG00000166595	CIAO2B			ENSG00000166595	GENE	115	0	2568
ENSG00000083123	BCKDHB			ENSG00000083123	GENE	115	2	1890
ENSG00000169758	TMEM266			ENSG00000169758	GENE	115	0	1827
ENSG00000176834	VSIG10			ENSG00000176834	GENE	115	1	813
ENSG00000101161	PRPF6			ENSG00000101161	GENE	115	0	2012
ENSG00000073417	PDE8A			ENSG00000073417	GENE	115	1	2269
ENSG00000111605	CPSF6			ENSG00000111605	GENE	115	1	2706
ENSG00000185624	P4HB			ENSG00000185624	GENE	115	0	2838
ENSG00000110442	COMMD9			ENSG00000110442	GENE	115	0	1598
ENSG00000160299	PCNT			ENSG00000160299	GENE	115	0	1226
ENSG00000185122	HSF1			ENSG00000185122	GENE	115	0	2312
ENSG00000147684	NDUFB9			ENSG00000147684	GENE	115	2	1144
ENSG00000141580	WDR45B			ENSG00000141580	GENE	115	0	314
ENSG00000034713	GABARAPL2			ENSG00000034713	GENE	115	1	3066
ENSG00000255154	HTD2			ENSG00000255154	GENE	115	2	870
ENSG00000100603	SNW1			ENSG00000100603	GENE	115	1	2723
ENSG00000128284	APOL3			ENSG00000128284	GENE	115	2	1026
ENSG00000130560	UBAC1			ENSG00000130560	GENE	115	0	1953
ENSG00000110768	GTF2H1			ENSG00000110768	GENE	115	1	2134
ENSG00000101294	HM13			ENSG00000101294	GENE	115	0	2065
ENSG00000256525	POLG2			ENSG00000256525	GENE	115	1	2045
ENSG00000106153	CHCHD2			ENSG00000106153	GENE	115	0	1397
ENSG00000101421	CHMP4B			ENSG00000101421	GENE	115	0	2149
ENSG00000135250	SRPK2			ENSG00000135250	GENE	115	1	1829
ENSG00000147813	NAPRT			ENSG00000147813	GENE	115	0	1534
ENSG00000101346	POFUT1			ENSG00000101346	GENE	115	1	734
ENSG00000109180	OCIAD1			ENSG00000109180	GENE	115	1	2647
ENSG00000169696	ASPSCR1			ENSG00000169696	GENE	115	0	2192
ENSG00000177030	DEAF1			ENSG00000177030	GENE	115	0	1123
ENSG00000205629	LCMT1			ENSG00000205629	GENE	115	0	3306
ENSG00000014123	UFL1			ENSG00000014123	GENE	115	1	2870
ENSG00000196235	SUPT5H			ENSG00000196235	GENE	115	0	1543
ENSG00000075399	VPS9D1			ENSG00000075399	GENE	115	0	906
ENSG00000182220	ATP6AP2			ENSG00000182220	GENE	115	1	2852
ENSG00000141295	SCRN2			ENSG00000141295	GENE	115	0	1485
ENSG00000141449	GREB1L			ENSG00000141449	GENE	115	0	2241
ENSG00000186166	CENATAC			ENSG00000186166	GENE	115	0	603
ENSG00000169905	TOR1AIP2			ENSG00000169905	GENE	115	1	2191
ENSG00000103145	HCFC1R1			ENSG00000103145	GENE	115	0	205
ENSG00000176102	CSTF3			ENSG00000176102	GENE	115	1	3056
ENSG00000162104	ADCY9			ENSG00000162104	GENE	115	2	1267
ENSG00000124659	TBCC			ENSG00000124659	GENE	115	0	2694
ENSG00000115368	WDR75			ENSG00000115368	GENE	115	1	3099
ENSG00000164976	MYORG			ENSG00000164976	GENE	115	0	2155
ENSG00000255112	CHMP1B			ENSG00000255112	GENE	115	1	2766
ENSG00000132128	LRRC41			ENSG00000132128	GENE	115	0	1616
ENSG00000132688	NES			ENSG00000132688	GENE	115	2	843
ENSG00000215041	NEURL4			ENSG00000215041	GENE	115	0	1415
ENSG00000186468	RPS23			ENSG00000186468	GENE	115	0	1627
ENSG00000105204	DYRK1B			ENSG00000105204	GENE	115	0	2194
ENSG00000125733	TRIP10			ENSG00000125733	GENE	115	0	2683
ENSG00000148498	PARD3			ENSG00000148498	GENE	115	1	1979
ENSG00000160213	CSTB			ENSG00000160213	GENE	115	0	155
ENSG00000105499	PLA2G4C			ENSG00000105499	GENE	115	0	2084
ENSG00000159399	HK2			ENSG00000159399	GENE	115	2	599
ENSG00000151150	ANK3			ENSG00000151150	GENE	115	1	2382
ENSG00000134825	TMEM258			ENSG00000134825	GENE	115	0	1621
ENSG00000102144	PGK1			ENSG00000102144	GENE	115	0	1756
ENSG00000163520	FBLN2			ENSG00000163520	GENE	115	0	1192
ENSG00000103035	PSMD7			ENSG00000103035	GENE	115	0	3241
ENSG00000108861	DUSP3			ENSG00000108861	GENE	115	0	1067
ENSG00000123080	CDKN2C			ENSG00000123080	GENE	115	2	1199
ENSG00000130988	RGN			ENSG00000130988	GENE	115	2	129
ENSG00000152464	RPP38			ENSG00000152464	GENE	115	0	2729
ENSG00000101444	AHCY			ENSG00000101444	GENE	115	0	1764
ENSG00000071626	DAZAP1			ENSG00000071626	GENE	115	0	1902
ENSG00000085721	RRN3			ENSG00000085721	GENE	115	0	288
ENSG00000188846	RPL14			ENSG00000188846	GENE	115	0	2805
ENSG00000100983	GSS			ENSG00000100983	GENE	115	1	2356
ENSG00000132570	PCBD2			ENSG00000132570	GENE	115	1	1929
ENSG00000105705	SUGP1			ENSG00000105705	GENE	115	0	1745
ENSG00000065802	ASB1			ENSG00000065802	GENE	115	0	142
ENSG00000019144	PHLDB1			ENSG00000019144	GENE	115	0	1788
ENSG00000029363	BCLAF1			ENSG00000029363	GENE	115	1	1933
ENSG00000157540	DYRK1A			ENSG00000157540	GENE	115	1	2916
ENSG00000132383	RPA1			ENSG00000132383	GENE	115	0	3438
ENSG00000204580	DDR1			ENSG00000204580	GENE	115	0	1036
ENSG00000033030	ZCCHC8			ENSG00000033030	GENE	115	1	2896
ENSG00000196465	MYL6B			ENSG00000196465	GENE	115	2	308
ENSG00000227500	SCAMP4			ENSG00000227500	GENE	115	0	1417
ENSG00000131653	TRAF7			ENSG00000131653	GENE	115	0	1351
ENSG00000155189	AGPAT5			ENSG00000155189	GENE	115	1	986
ENSG00000089154	GCN1			ENSG00000089154	GENE	115	0	1799
ENSG00000130770	ATP5IF1			ENSG00000130770	GENE	115	0	1553
ENSG00000117408	IPO13			ENSG00000117408	GENE	115	0	1014
ENSG00000132475	H3-3B			ENSG00000132475	GENE	115	0	2057
ENSG00000169714	CNBP			ENSG00000169714	GENE	115	0	3670
ENSG00000139687	RB1			ENSG00000139687	GENE	115	1	2976
ENSG00000110700	RPS13			ENSG00000110700	GENE	115	0	2391
ENSG00000176209	SMIM19			ENSG00000176209	GENE	115	0	1805
ENSG00000055044	NOP58			ENSG00000055044	GENE	115	1	3109
ENSG00000147475	ERLIN2			ENSG00000147475	GENE	115	1	2631
ENSG00000196531	NACA			ENSG00000196531	GENE	115	0	2757
ENSG00000160714	UBE2Q1			ENSG00000160714	GENE	115	1	2734
ENSG00000205531	NAP1L4			ENSG00000205531	GENE	115	0	3425
ENSG00000097033	SH3GLB1			ENSG00000097033	GENE	115	1	2622
ENSG00000004779	NDUFAB1			ENSG00000004779	GENE	115	2	449
ENSG00000100225	FBXO7			ENSG00000100225	GENE	115	0	3179
ENSG00000110921	MVK			ENSG00000110921	GENE	115	1	419
ENSG00000134905	CARS2			ENSG00000134905	GENE	115	0	1656
ENSG00000008018	PSMB1			ENSG00000008018	GENE	115	1	2515
ENSG00000196549	MME			ENSG00000196549	GENE	115	1	1677
ENSG00000084092	NOA1			ENSG00000084092	GENE	115	0	2259
ENSG00000127920	GNG11			ENSG00000127920	GENE	115	2	727
ENSG00000145740	SLC30A5			ENSG00000145740	GENE	115	1	2217
ENSG00000163479	SSR2			ENSG00000163479	GENE	115	0	2036
ENSG00000198502	HLA-DRB5			ENSG00000198502	GENE	115	0	97
ENSG00000065518	NDUFB4			ENSG00000065518	GENE	115	0	1355
ENSG00000184640	SEPTIN9			ENSG00000184640	GENE	115	2	1099
ENSG00000115760	BIRC6			ENSG00000115760	GENE	115	1	2453
ENSG00000142733	MAP3K6			ENSG00000142733	GENE	115	0	336
ENSG00000204590	GNL1			ENSG00000204590	GENE	115	0	1258
ENSG00000108515	ENO3			ENSG00000108515	GENE	115	0	1608
ENSG00000101901	ALG13			ENSG00000101901	GENE	115	0	1410
ENSG00000104738	MCM4			ENSG00000104738	GENE	115	1	972
ENSG00000161835	TAMALIN			ENSG00000161835	GENE	115	2	111
ENSG00000157911	PEX10			ENSG00000157911	GENE	115	0	1569
ENSG00000104960	PTOV1			ENSG00000104960	GENE	115	0	2319
ENSG00000165629	ATP5F1C			ENSG00000165629	GENE	115	2	1864
ENSG00000095380	NANS			ENSG00000095380	GENE	115	2	215
ENSG00000130640	TUBGCP2			ENSG00000130640	GENE	115	0	2038
ENSG00000109736	MFSD10			ENSG00000109736	GENE	115	0	2146
ENSG00000124155	PIGT			ENSG00000124155	GENE	115	0	2312
ENSG00000107281	NPDC1			ENSG00000107281	GENE	115	0	1738
ENSG00000155959	VBP1			ENSG00000155959	GENE	115	1	2963
ENSG00000069535	MAOB			ENSG00000069535	GENE	115	0	565
ENSG00000157350	ST3GAL2			ENSG00000157350	GENE	115	0	2263
ENSG00000187193	MT1X			ENSG00000187193	GENE	115	0	519
ENSG00000134899	ERCC5			ENSG00000134899	GENE	115	1	2383
ENSG00000090621	PABPC4			ENSG00000090621	GENE	115	0	251
ENSG00000114125	RNF7			ENSG00000114125	GENE	115	1	1485
ENSG00000162585	FAAP20			ENSG00000162585	GENE	115	0	1790
ENSG00000214753	HNRNPUL2			ENSG00000214753	GENE	115	1	2717
ENSG00000204386	NEU1			ENSG00000204386	GENE	115	0	1995
ENSG00000149577	SIDT2			ENSG00000149577	GENE	115	0	1031
ENSG00000128951	DUT			ENSG00000128951	GENE	115	0	2174
ENSG00000184838	PRR16			ENSG00000184838	GENE	115	0	438
ENSG00000169100	SLC25A6			ENSG00000169100	GENE	115	0	1903
ENSG00000144848	ATG3			ENSG00000144848	GENE	115	1	1663
ENSG00000143155	TIPRL			ENSG00000143155	GENE	115	1	2275
ENSG00000005893	LAMP2			ENSG00000005893	GENE	115	1	2581
ENSG00000082258	CCNT2			ENSG00000082258	GENE	115	1	2763
ENSG00000197429	IPP			ENSG00000197429	GENE	115	1	2466
ENSG00000173726	TOMM20			ENSG00000173726	GENE	115	1	2733
ENSG00000105357	MYH14			ENSG00000105357	GENE	115	0	1702
ENSG00000135486	HNRNPA1			ENSG00000135486	GENE	115	0	3387
ENSG00000135002	RFK			ENSG00000135002	GENE	115	1	2544
ENSG00000232859	LYRM9			ENSG00000232859	GENE	115	0	116
ENSG00000185414	MRPL30			ENSG00000185414	GENE	115	1	2893
ENSG00000153207	AHCTF1			ENSG00000153207	GENE	115	1	2041
ENSG00000119321	FKBP15			ENSG00000119321	GENE	115	0	2119
ENSG00000154265	ABCA5			ENSG00000154265	GENE	115	1	2496
ENSG00000183605	SFXN4			ENSG00000183605	GENE	115	2	1409
ENSG00000132356	PRKAA1			ENSG00000132356	GENE	115	1	2776
ENSG00000163346	PBXIP1			ENSG00000163346	GENE	115	0	2440
ENSG00000147065	MSN			ENSG00000147065	GENE	115	2	699
ENSG00000278845	MRPL45			ENSG00000278845	GENE	115	0	405
ENSG00000147872	PLIN2			ENSG00000147872	GENE	115	1	2152
ENSG00000167193	CRK			ENSG00000167193	GENE	115	1	1917
ENSG00000023330	ALAS1			ENSG00000023330	GENE	115	2	81
ENSG00000132716	DCAF8			ENSG00000132716	GENE	115	1	2408
ENSG00000104365	IKBKB			ENSG00000104365	GENE	115	2	654
ENSG00000115514	TXNDC9			ENSG00000115514	GENE	115	1	2473
ENSG00000187764	SEMA4D			ENSG00000187764	GENE	115	0	2139
ENSG00000116984	MTR			ENSG00000116984	GENE	115	1	2845
ENSG00000124783	SSR1			ENSG00000124783	GENE	115	0	3119
ENSG00000262814	MRPL12			ENSG00000262814	GENE	115	0	1918
ENSG00000133835	HSD17B4			ENSG00000133835	GENE	115	1	1167
ENSG00000170681	CAVIN4			ENSG00000170681	GENE	115	1	970
ENSG00000115839	RAB3GAP1			ENSG00000115839	GENE	115	1	3188
ENSG00000044115	CTNNA1			ENSG00000044115	GENE	115	0	1915
ENSG00000145425	RPS3A			ENSG00000145425	GENE	115	0	2228
ENSG00000154945	ANKRD40			ENSG00000154945	GENE	115	1	2821
ENSG00000198692	EIF1AY			ENSG00000198692	GENE	115	1	1170
ENSG00000184164	CRELD2			ENSG00000184164	GENE	115	0	1085
ENSG00000115525	ST3GAL5			ENSG00000115525	GENE	115	1	267
ENSG00000149218	ENDOD1			ENSG00000149218	GENE	115	1	1445
ENSG00000211677	IGLC2			ENSG00000211677	GENE	115	2	86
ENSG00000152234	ATP5F1A			ENSG00000152234	GENE	115	2	847
ENSG00000197157	SND1			ENSG00000197157	GENE	115	0	938
ENSG00000120029	ARMH3			ENSG00000120029	GENE	115	1	290
ENSG00000160613	PCSK7			ENSG00000160613	GENE	115	1	2574
ENSG00000165644	COMTD1			ENSG00000165644	GENE	115	0	1695
ENSG00000113638	TTC33			ENSG00000113638	GENE	115	1	1880
ENSG00000082515	MRPL22			ENSG00000082515	GENE	115	1	1776
ENSG00000116898	MRPS15			ENSG00000116898	GENE	115	0	2258
ENSG00000107821	KAZALD1			ENSG00000107821	GENE	115	2	1367
ENSG00000148290	SURF1			ENSG00000148290	GENE	115	0	348
ENSG00000049245	VAMP3			ENSG00000049245	GENE	115	1	3031
ENSG00000248487	ABHD14A			ENSG00000248487	GENE	115	0	2149
ENSG00000114626	ABTB1			ENSG00000114626	GENE	115	0	1690
ENSG00000105576	TNPO2			ENSG00000105576	GENE	115	0	1004
ENSG00000159403	C1R			ENSG00000159403	GENE	115	2	416
ENSG00000167434	CA4			ENSG00000167434	GENE	115	2	47
ENSG00000158710	TAGLN2			ENSG00000158710	GENE	115	0	639
ENSG00000125107	CNOT1			ENSG00000125107	GENE	115	0	2677
ENSG00000068903	SIRT2			ENSG00000068903	GENE	115	2	1000
ENSG00000204316	MRPL38			ENSG00000204316	GENE	115	0	1848
ENSG00000218891	ZNF579			ENSG00000218891	GENE	115	0	633
ENSG00000182871	COL18A1			ENSG00000182871	GENE	115	0	1397
ENSG00000129355	CDKN2D			ENSG00000129355	GENE	115	0	588
ENSG00000087088	BAX			ENSG00000087088	GENE	115	0	256
ENSG00000064225	ST3GAL6			ENSG00000064225	GENE	115	2	800
ENSG00000115875	SRSF7			ENSG00000115875	GENE	115	1	3145
ENSG00000185825	BCAP31			ENSG00000185825	GENE	115	0	2142
ENSG00000186501	TMEM222			ENSG00000186501	GENE	115	0	1831
ENSG00000143164	DCAF6			ENSG00000143164	GENE	115	1	3507
ENSG00000186063	AIDA			ENSG00000186063	GENE	115	1	2613
ENSG00000127554	GFER			ENSG00000127554	GENE	115	0	1017
ENSG00000154174	TOMM70			ENSG00000154174	GENE	115	1	2933
ENSG00000163126	ANKRD23			ENSG00000163126	GENE	115	0	2365
ENSG00000061676	NCKAP1			ENSG00000061676	GENE	115	1	3304
ENSG00000184508	HDDC3			ENSG00000184508	GENE	115	2	636
ENSG00000100097	LGALS1			ENSG00000100097	GENE	115	0	2445
ENSG00000168393	DTYMK			ENSG00000168393	GENE	115	0	1044
ENSG00000104915	STX10			ENSG00000104915	GENE	115	0	2009
ENSG00000129083	COPB1			ENSG00000129083	GENE	115	1	3082
ENSG00000126524	SBDS			ENSG00000126524	GENE	115	0	2067
ENSG00000196683	TOMM7			ENSG00000196683	GENE	115	0	1712
ENSG00000168386	FILIP1L			ENSG00000168386	GENE	115	1	1870
ENSG00000184634	MED12			ENSG00000184634	GENE	115	1	514
ENSG00000280987	MATR3			ENSG00000280987	GENE	115	1	423
ENSG00000183891	TTC32			ENSG00000183891	GENE	115	1	2097
ENSG00000184220	CMSS1			ENSG00000184220	GENE	115	1	985
ENSG00000049239	H6PD			ENSG00000049239	GENE	115	0	716
ENSG00000178397	FAM220A			ENSG00000178397	GENE	115	2	900
ENSG00000050130	JKAMP			ENSG00000050130	GENE	115	1	3286
ENSG00000108406	DHX40			ENSG00000108406	GENE	115	1	2297
ENSG00000101997	CCDC22			ENSG00000101997	GENE	115	0	2463
ENSG00000177733	HNRNPA0			ENSG00000177733	GENE	115	0	1815
ENSG00000121413	ZSCAN18			ENSG00000121413	GENE	115	0	1434
ENSG00000180182	MED14			ENSG00000180182	GENE	115	1	2952
ENSG00000183386	FHL3			ENSG00000183386	GENE	115	0	847
ENSG00000166526	ZNF3			ENSG00000166526	GENE	115	1	2981
ENSG00000122490	SLC66A2			ENSG00000122490	GENE	115	0	1560
ENSG00000182768	NGRN			ENSG00000182768	GENE	115	0	1575
ENSG00000141867	BRD4			ENSG00000141867	GENE	115	0	1571
ENSG00000073169	SELENOO			ENSG00000073169	GENE	115	0	2201
ENSG00000168495	POLR3D			ENSG00000168495	GENE	115	1	1481
ENSG00000139636	LMBR1L			ENSG00000139636	GENE	115	1	2378
ENSG00000074181	NOTCH3			ENSG00000074181	GENE	115	2	989
ENSG00000077147	TM9SF3			ENSG00000077147	GENE	115	1	2481
ENSG00000164237	CMBL			ENSG00000164237	GENE	115	0	1372
ENSG00000143847	PPFIA4			ENSG00000143847	GENE	115	0	893
ENSG00000229809	ZNF688			ENSG00000229809	GENE	115	0	1577
ENSG00000001631	KRIT1			ENSG00000001631	GENE	115	1	2839
ENSG00000091483	FH			ENSG00000091483	GENE	115	2	1589
ENSG00000014641	MDH1			ENSG00000014641	GENE	115	2	1515
ENSG00000075303	SLC25A40			ENSG00000075303	GENE	115	2	2006
ENSG00000140022	STON2			ENSG00000140022	GENE	115	2	666
ENSG00000006757	PNPLA4			ENSG00000006757	GENE	115	1	1012
ENSG00000124789	NUP153			ENSG00000124789	GENE	115	1	3213
ENSG00000196704	AMZ2			ENSG00000196704	GENE	115	1	2670
ENSG00000183571	PGPEP1L			ENSG00000183571	GENE	115	0	1125
ENSG00000138750	NUP54			ENSG00000138750	GENE	115	1	3216
ENSG00000114054	PCCB			ENSG00000114054	GENE	115	2	1274
ENSG00000137507	LRRC32			ENSG00000137507	GENE	115	2	151
ENSG00000182004	SNRPE			ENSG00000182004	GENE	115	0	2303
ENSG00000186439	TRDN			ENSG00000186439	GENE	115	0	2831
ENSG00000123933	MXD4			ENSG00000123933	GENE	115	0	2038
ENSG00000138347	MYPN			ENSG00000138347	GENE	115	1	2772
ENSG00000116266	STXBP3			ENSG00000116266	GENE	115	1	2606
ENSG00000166275	BORCS7			ENSG00000166275	GENE	115	1	2744
ENSG00000185201	IFITM2			ENSG00000185201	GENE	115	2	651
ENSG00000116171	SCP2			ENSG00000116171	GENE	115	2	1960
ENSG00000173812	EIF1			ENSG00000173812	GENE	115	0	2589
ENSG00000100296	THOC5			ENSG00000100296	GENE	115	1	1455
ENSG00000159199	ATP5MC1			ENSG00000159199	GENE	115	2	561
ENSG00000089006	SNX5			ENSG00000089006	GENE	115	1	2668
ENSG00000111731	C2CD5			ENSG00000111731	GENE	115	1	2505
ENSG00000053501	USE1			ENSG00000053501	GENE	115	0	1355
ENSG00000079819	EPB41L2			ENSG00000079819	GENE	115	1	1363
ENSG00000058056	USP13			ENSG00000058056	GENE	115	1	1801
ENSG00000163938	GNL3			ENSG00000163938	GENE	115	0	3766
ENSG00000077232	DNAJC10			ENSG00000077232	GENE	115	1	2257
ENSG00000171885	AQP4			ENSG00000171885	GENE	115	0	1089
ENSG00000115592	PRKAG3			ENSG00000115592	GENE	115	0	2282
ENSG00000242616	GNG10			ENSG00000242616	GENE	115	1	2121
ENSG00000174444	RPL4			ENSG00000174444	GENE	115	0	2110
ENSG00000066926	FECH			ENSG00000066926	GENE	115	1	1749
ENSG00000141429	GALNT1			ENSG00000141429	GENE	115	1	2616
ENSG00000142864	SERBP1			ENSG00000142864	GENE	115	1	3389
ENSG00000179958	DCTPP1			ENSG00000179958	GENE	115	0	755
ENSG00000133706	LARS1			ENSG00000133706	GENE	115	1	2318
ENSG00000178927	CYBC1			ENSG00000178927	GENE	115	2	104
ENSG00000123178	SPRYD7			ENSG00000123178	GENE	115	1	2210
ENSG00000074964	ARHGEF10L			ENSG00000074964	GENE	115	0	1974
ENSG00000143374	TARS2			ENSG00000143374	GENE	115	1	2353
ENSG00000013583	HEBP1			ENSG00000013583	GENE	115	1	2536
ENSG00000122566	HNRNPA2B1			ENSG00000122566	GENE	115	1	2986
ENSG00000086758	HUWE1			ENSG00000086758	GENE	115	0	1932
ENSG00000235453	SMIM27			ENSG00000235453	GENE	115	0	1409
ENSG00000136875	PRPF4			ENSG00000136875	GENE	115	1	2638
ENSG00000198909	MAP3K3			ENSG00000198909	GENE	115	0	1548
ENSG00000165156	ZHX1			ENSG00000165156	GENE	115	1	2612
ENSG00000057663	ATG5			ENSG00000057663	GENE	115	1	2658
ENSG00000100823	APEX1			ENSG00000100823	GENE	115	1	2844
ENSG00000039319	ZFYVE16			ENSG00000039319	GENE	115	1	2838
ENSG00000085719	CPNE3			ENSG00000085719	GENE	115	1	2782
ENSG00000181029	TRAPPC5			ENSG00000181029	GENE	115	0	2006
ENSG00000133250	ZNF414			ENSG00000133250	GENE	115	0	2086
ENSG00000166377	ATP9B			ENSG00000166377	GENE	115	1	1157
ENSG00000174738	NR1D2			ENSG00000174738	GENE	115	1	1731
ENSG00000103591	AAGAB			ENSG00000103591	GENE	115	0	1583
ENSG00000165495	PKNOX2			ENSG00000165495	GENE	115	2	648
ENSG00000131067	GGT7			ENSG00000131067	GENE	115	0	1358
ENSG00000143398	PIP5K1A			ENSG00000143398	GENE	115	1	2608
ENSG00000139613	SMARCC2			ENSG00000139613	GENE	115	1	2963
ENSG00000107331	ABCA2			ENSG00000107331	GENE	115	0	1240
ENSG00000082014	SMARCD3			ENSG00000082014	GENE	115	0	1950
ENSG00000126768	TIMM17B			ENSG00000126768	GENE	115	0	2059
ENSG00000116906	GNPAT			ENSG00000116906	GENE	115	1	3108
ENSG00000070366	SMG6			ENSG00000070366	GENE	115	0	261
ENSG00000156709	AIFM1			ENSG00000156709	GENE	115	0	1493
ENSG00000151779	NBAS			ENSG00000151779	GENE	115	0	1244
ENSG00000163541	SUCLG1			ENSG00000163541	GENE	115	2	1597
ENSG00000100307	CBX7			ENSG00000100307	GENE	115	0	1713
ENSG00000168763	CNNM3			ENSG00000168763	GENE	115	0	1033
ENSG00000095787	WAC			ENSG00000095787	GENE	115	1	3118
ENSG00000100226	GTPBP1			ENSG00000100226	GENE	115	0	394
ENSG00000160688	FLAD1			ENSG00000160688	GENE	115	0	1437
ENSG00000166507	NDST2			ENSG00000166507	GENE	115	1	1447
ENSG00000130175	PRKCSH			ENSG00000130175	GENE	115	0	2146
ENSG00000137513	NARS2			ENSG00000137513	GENE	115	1	1941
ENSG00000147996	CBWD5			ENSG00000147996	GENE	115	1	2388
ENSG00000011243	AKAP8L			ENSG00000011243	GENE	115	0	2267
ENSG00000086102	NFX1			ENSG00000086102	GENE	115	1	3323
ENSG00000162076	FLYWCH2			ENSG00000162076	GENE	115	0	1616
ENSG00000156298	TSPAN7			ENSG00000156298	GENE	115	1	1643
ENSG00000167363	FN3K			ENSG00000167363	GENE	115	2	589
ENSG00000100664	EIF5			ENSG00000100664	GENE	115	1	1938
ENSG00000161533	ACOX1			ENSG00000161533	GENE	115	1	1903
ENSG00000119138	KLF9			ENSG00000119138	GENE	115	1	1978
ENSG00000180304	OAZ2			ENSG00000180304	GENE	115	1	2699
ENSG00000198242	RPL23A			ENSG00000198242	GENE	115	0	2144
ENSG00000162231	NXF1			ENSG00000162231	GENE	115	0	2819
ENSG00000011275	RNF216			ENSG00000011275	GENE	115	0	3273
ENSG00000110651	CD81			ENSG00000110651	GENE	115	0	1516
ENSG00000163702	IL17RC			ENSG00000163702	GENE	115	2	189
ENSG00000177666	PNPLA2			ENSG00000177666	GENE	115	0	1602
ENSG00000076321	KLHL20			ENSG00000076321	GENE	115	1	2908
ENSG00000204209	DAXX			ENSG00000204209	GENE	115	0	1317
ENSG00000204899	MZT1			ENSG00000204899	GENE	115	1	2404
ENSG00000115896	PLCL1			ENSG00000115896	GENE	115	1	940
ENSG00000122550	KLHL7			ENSG00000122550	GENE	115	1	2355
ENSG00000137070	IL11RA			ENSG00000137070	GENE	115	0	842
ENSG00000146007	ZMAT2			ENSG00000146007	GENE	115	1	3112
ENSG00000152443	ZNF776			ENSG00000152443	GENE	115	1	1944
ENSG00000144048	DUSP11			ENSG00000144048	GENE	115	1	2657
ENSG00000163956	LRPAP1			ENSG00000163956	GENE	115	0	2170
ENSG00000185088	RPS27L			ENSG00000185088	GENE	115	0	2375
ENSG00000128311	TST			ENSG00000128311	GENE	115	2	929
ENSG00000135624	CCT7			ENSG00000135624	GENE	115	0	3270
ENSG00000165416	SUGT1			ENSG00000165416	GENE	115	1	2749
ENSG00000168538	TRAPPC11			ENSG00000168538	GENE	115	1	2922
ENSG00000184831	APOO			ENSG00000184831	GENE	115	2	867
ENSG00000198860	TSEN15			ENSG00000198860	GENE	115	0	1627
ENSG00000115414	FN1			ENSG00000115414	GENE	115	0	1319
ENSG00000124596	OARD1			ENSG00000124596	GENE	115	1	2564
ENSG00000122705	CLTA			ENSG00000122705	GENE	115	0	1893
ENSG00000164096	C4orf3			ENSG00000164096	GENE	115	0	724
ENSG00000163682	RPL9			ENSG00000163682	GENE	115	0	172
ENSG00000197982	C1orf122			ENSG00000197982	GENE	115	0	2223
ENSG00000124380	SNRNP27			ENSG00000124380	GENE	115	1	580
ENSG00000004455	AK2			ENSG00000004455	GENE	115	0	1834
ENSG00000187838	PLSCR3			ENSG00000187838	GENE	115	0	1564
ENSG00000239264	TXNDC5			ENSG00000239264	GENE	115	2	561
ENSG00000173918	C1QTNF1			ENSG00000173918	GENE	115	2	1503
ENSG00000188811	NHLRC3			ENSG00000188811	GENE	115	1	2638
ENSG00000106299	WASL			ENSG00000106299	GENE	115	1	2574
ENSG00000051596	THOC3			ENSG00000051596	GENE	115	1	282
ENSG00000080546	SESN1			ENSG00000080546	GENE	115	1	2155
ENSG00000163930	BAP1			ENSG00000163930	GENE	115	0	1823
ENSG00000165792	METTL17			ENSG00000165792	GENE	115	1	2423
ENSG00000168092	PAFAH1B2			ENSG00000168092	GENE	115	1	2123
ENSG00000213445	SIPA1			ENSG00000213445	GENE	115	0	1204
ENSG00000163832	ELP6			ENSG00000163832	GENE	115	0	825
ENSG00000153201	RANBP2			ENSG00000153201	GENE	115	1	2689
ENSG00000105248	YJU2			ENSG00000105248	GENE	115	0	1981
ENSG00000173230	GOLGB1			ENSG00000173230	GENE	115	0	2494
ENSG00000160767	FAM189B			ENSG00000160767	GENE	115	0	2288
ENSG00000100416	TRMU			ENSG00000100416	GENE	115	0	155
ENSG00000176435	CLEC14A			ENSG00000176435	GENE	115	2	484
ENSG00000137094	DNAJB5			ENSG00000137094	GENE	115	0	432
ENSG00000156253	RWDD2B			ENSG00000156253	GENE	115	1	3042
ENSG00000112782	CLIC5			ENSG00000112782	GENE	115	1	332
ENSG00000221983	UBA52			ENSG00000221983	GENE	115	0	2141
